"company_name","investor_name","round","announced_date","source","as_of"
"Uber","GV","Series C","2013-01-01","CB Insights","2026-09-09"
"Uber","GV","Series D","2014-01-01","CB Insights","2026-09-09"
"Uber","Sequoia Capital","Series G - II","2018-01-18","CB Insights","2026-09-09"
"Uber","Benchmark","Series A","2011-01-01","CB Insights","2026-09-09"
"Uber","Benchmark","Series B","2011-01-01","CB Insights","2026-09-09"
"Uber","Benchmark","Series C","2013-01-01","CB Insights","2026-09-09"
"Uber","Lone Pine Capital","Series E","2015-02-18","CB Insights","2026-09-09"
"Uber","Goldman Sachs","Series B","2011-01-01","CB Insights","2026-09-09"
"Uber","Goldman Sachs","Loan","2016-01-01","CB Insights","2026-09-09"
"Uber","Foundation Capital","Other Investors","","CB Insights","2026-09-09"
"Uber","Bezos Expeditions","Series B","2011-12-12","CB Insights","2026-09-09"
"Uber","Tiger Global Management","Series G","2017-04-19","CB Insights","2026-09-09"
"Uber","First Round Capital","Seed VC - II","2010-01-01","CB Insights","2026-09-09"
"Uber","First Round Capital","Series A","2011-01-01","CB Insights","2026-09-09"
"Uber","XG Ventures","Other Investors","","CB Insights","2026-09-09"
"Uber","Microsoft","Series F","2015-07-31","CB Insights","2026-09-09"
"Uber","Industry Ventures","Other Investors","","CB Insights","2026-09-09"
"Uber","Morgan Stanley","Loan","2016-07-08","CB Insights","2026-09-09"
"Uber","QIA","Series E","2015-02-18","CB Insights","2026-09-09"
"Uber","Citigroup","Loan","2016-07-08","CB Insights","2026-09-09"
"Uber","General Atlantic","Secondary Market","2015-05-22","CB Insights","2026-09-09"
"Uber","Summit Partners","Series D","2014-06-06","CB Insights","2026-09-09"
"Uber","Signatures Capital","Seed VC","2009-08-01","CB Insights","2026-09-09"
"Uber","Scott Banister","Seed VC - II","2010-10-25","CB Insights","2026-09-09"
"Uber","Venture Creations","Other Investors","","CB Insights","2026-09-09"
"Uber","Naval Ravikant","Seed VC - II","2010-10-25","CB Insights","2026-09-09"
"Uber","Puget Sound Venture Club","Other Investors","","CB Insights","2026-09-09"
"Uber","David Cohen","Seed VC","2009-08-01","CB Insights","2026-09-09"
"Uber","Axel Springer","Series G","2017-04-19","CB Insights","2026-09-09"
"Uber","BlackRock","Series D","2014-06-06","CB Insights","2026-09-09"
"Uber","Travis Kalanick","Seed VC","2009-08-01","CB Insights","2026-09-09"
"Uber","Wellington Management","Series D","2014-06-06","CB Insights","2026-09-09"
"Uber","Cyan Banister","Seed VC - II","2010-10-25","CB Insights","2026-09-09"
"Uber","David Sacks","Seed VC","2009-08-01","CB Insights","2026-09-09"
"Uber","Lauder Partners","Other Investors","","CB Insights","2026-09-09"
"Uber","TPG Growth","Series C","2013-08-23","CB Insights","2026-09-09"
"Uber","Fidelity Investments","Series D","2014-06-06","CB Insights","2026-09-09"
"Uber","Toyota","Series G","2017-01-01","CB Insights","2026-09-09"
"Uber","Toyota","Series G - III","2018-01-01","CB Insights","2026-09-09"
"Uber","Shawn Fanning","Seed VC","2009-08-01","CB Insights","2026-09-09"
"Uber","Jason Calacanis","Seed VC - II","2010-10-25","CB Insights","2026-09-09"
"Upwind","Bessemer Venture Partners","Series B","2026-01-01","CB Insights","2026-09-09"
"Upwind","Bessemer Venture Partners","Series C","2026-01-01","CB Insights","2026-09-09"
"Upwind","Greylock Partners","Seed VC - II","2023-01-01","CB Insights","2026-09-09"
"Upwind","Greylock Partners","Series B","2026-01-01","CB Insights","2026-09-09"
"Upwind","Greylock Partners","Series C","2026-01-01","CB Insights","2026-09-09"
"Upwind","TCV","Series A","2024-01-01","CB Insights","2026-09-09"
"Upwind","TCV","Series B","2026-01-01","CB Insights","2026-09-09"
"Upwind","TCV","Series C","2026-01-01","CB Insights","2026-09-09"
"Upwind","Salesforce Ventures","Series B","2026-01-01","CB Insights","2026-09-09"
"Upwind","Salesforce Ventures","Series C","2026-01-01","CB Insights","2026-09-09"
"Upwind","Leaders Fund","Seed VC - II","2023-01-01","CB Insights","2026-09-09"
"Upwind","Leaders Fund","Series A","2024-01-01","CB Insights","2026-09-09"
"Upwind","Leaders Fund","Series B","2026-01-01","CB Insights","2026-09-09"
"Upwind","Leaders Fund","Series C","2026-01-01","CB Insights","2026-09-09"
"Upwind","Cerca Partners","Seed VC","2022-01-01","CB Insights","2026-09-09"
"Upwind","Cerca Partners","Series B","2026-01-01","CB Insights","2026-09-09"
"Upwind","Craft Ventures","Seed VC","2022-01-01","CB Insights","2026-09-09"
"Upwind","Craft Ventures","Seed VC - II","2023-01-01","CB Insights","2026-09-09"
"Upwind","Craft Ventures","Series A","2024-01-01","CB Insights","2026-09-09"
"Upwind","Craft Ventures","Series B","2026-01-01","CB Insights","2026-09-09"
"Upwind","Craft Ventures","Series C","2026-01-01","CB Insights","2026-09-09"
"Upwind","CyberStarts","Seed VC - II","2023-01-01","CB Insights","2026-09-09"
"Upwind","CyberStarts","Series A","2024-01-01","CB Insights","2026-09-09"
"Upwind","CyberStarts","Series B","2026-01-01","CB Insights","2026-09-09"
"Upwind","CyberStarts","Series C","2026-01-01","CB Insights","2026-09-09"
"Upwind","Alta Park Capital","Series A","2024-01-01","CB Insights","2026-09-09"
"Upwind","Alta Park Capital","Series B","2026-01-01","CB Insights","2026-09-09"
"Upwind","Alta Park Capital","Series C","2026-01-01","CB Insights","2026-09-09"
"Upwind","Greylock Capital Management","Series A","2024-11-08","CB Insights","2026-09-09"
"Upwind","Artisanal Ventures","Other Investors","","CB Insights","2026-09-09"
"Upwind","Penny Jar Capital","Seed VC - II","2023-01-01","CB Insights","2026-09-09"
"Upwind","Penny Jar Capital","Series A","2024-01-01","CB Insights","2026-09-09"
"Upwind","Penny Jar Capital","Series B","2026-01-01","CB Insights","2026-09-09"
"Upwind","Penny Jar Capital","Series C","2026-01-01","CB Insights","2026-09-09"
"Upwind","Sheva VC","Seed VC - II","2023-09-05","CB Insights","2026-09-09"
"Upwind","Landmark Ventures","Other Investors","","CB Insights","2026-09-09"
"Upwind","Sheva Ventures Fund","Series A","2024-11-08","CB Insights","2026-09-09"
"Upwind","Picture Capital","Series B","2026-01-26","CB Insights","2026-09-09"
"Upwind","Swish Ventures","Series B","2026-01-26","CB Insights","2026-09-09"
"Upwind","Lockstep","Other Investors","","CB Insights","2026-09-09"
"XTransfer","Titanium Ventures","Series C","2020-10-19","CB Insights","2026-09-09"
"XTransfer","Gaorong Capital","Seed VC","2018-01-01","CB Insights","2026-09-09"
"XTransfer","Gaorong Capital","Series A","2018-01-01","CB Insights","2026-09-09"
"XTransfer","Gaorong Capital","Series B","2019-01-01","CB Insights","2026-09-09"
"XTransfer","Yunqi Partners","Seed VC","2018-01-01","CB Insights","2026-09-09"
"XTransfer","Yunqi Partners","Series A","2018-01-01","CB Insights","2026-09-09"
"XTransfer","Yunqi Partners","Series B","2019-01-01","CB Insights","2026-09-09"
"XTransfer","MindWorks Capital","Series C","2020-10-19","CB Insights","2026-09-09"
"XTransfer","01VC","Series A","2018-01-01","CB Insights","2026-09-09"
"XTransfer","01VC","Series B","2019-01-01","CB Insights","2026-09-09"
"XTransfer","Electronic World Trade Platform","Series B","2019-10-10","CB Insights","2026-09-09"
"XTransfer","Microsoft for Startups China","Incubator/Accelerator","2019-01-22","CB Insights","2026-09-09"
"XTransfer","D1 Capital Partners","Series D","2021-09-17","CB Insights","2026-09-09"
"XTransfer","Lavender Hill Capital","Series C - II","2021-01-27","CB Insights","2026-09-09"
"XTransfer","China Merchants Venture","Series A","2018-01-01","CB Insights","2026-09-09"
"XTransfer","China Merchants Venture","Series B","2019-01-01","CB Insights","2026-09-09"
"XTransfer","Lavender Hill Capital Partners","Other Investors","","CB Insights","2026-09-09"
"iFlytek","Fosun Capital","Other Investors","","CB Insights","2026-09-09"
"iFlytek","CAS Investment Management","Other Investors","","CB Insights","2026-09-09"
"iFlytek","China Mobile Industry Innovation Fund","PIPE","2020-09-17","CB Insights","2026-09-09"
"ASML","Samsung","Corporate Minority - P2P","2012-08-27","CB Insights","2026-09-09"
"ASML","TSMC","Corporate Minority - P2P","2012-08-27","CB Insights","2026-09-09"
"ASML","Intel","Corporate Minority - P2P","2012-08-27","CB Insights","2026-09-09"
"ASML","Sands Capital","Other Investors","","CB Insights","2026-09-09"
"Abbott","Collegiate Accelerator","Other Investors","","CB Insights","2026-09-09"
"AeroVironment","Scout Ventures","Other Investors","","CB Insights","2026-09-09"
"Amazon","Kleiner Perkins","Series A","1996-06-21","CB Insights","2026-09-09"
"Amazon","Madrona Venture Group","Seed VC","1995-01-01","CB Insights","2026-09-09"
"Amazon","Temasek","PIPE - II","2017-01-01","CB Insights","2026-09-09"
"Amazon","Temasek","PIPE - III","2022-01-01","CB Insights","2026-09-09"
"Amazon","Access Industries","Other Investors","","CB Insights","2026-09-09"
"Amazon","AOL","PIPE","2001-07-23","CB Insights","2026-09-09"
"Amazon","Nick Hanauer","Angel","1995-01-01","CB Insights","2026-09-09"
"Amazon","Tom Alberg","Angel","1995-01-01","CB Insights","2026-09-09"
"Amazon","Eric Dillon","Angel","1995-01-01","CB Insights","2026-09-09"
"Anyon Systems","Business Development Bank of Canada","Other Investors","","CB Insights","2026-09-09"
"Anyon Systems","Innovation, Science and Economic Development Canada","Loan","2024-09-25","CB Insights","2026-09-09"
"Anyon Systems","NGen's Advanced Manufacturing Quantum Program","Incubator/Accelerator","2024-08-13","CB Insights","2026-09-09"
"Anyon Systems","Canadian Quantum Champions Program","Grant","2025-12-15","CB Insights","2026-09-09"
"Atira","Accel","Seed VC","2026-09-03","CB Insights","2026-09-09"
"Atira","UVC Partners","Pre-Seed","2025-01-01","CB Insights","2026-09-09"
"Atira","UVC Partners","Seed VC","2026-01-01","CB Insights","2026-09-09"
"Atira","Bastian Nominacher","Seed VC","2026-09-03","CB Insights","2026-09-09"
"Atira","Ann-Kristin Achleitner","Seed VC","2026-09-03","CB Insights","2026-09-09"
"Atira","BOOOM","Seed VC","2026-09-03","CB Insights","2026-09-09"
"Atira","Markus Flik","Seed VC","2026-09-03","CB Insights","2026-09-09"
"Atira","Fortino Ventures","Seed VC","2026-09-03","CB Insights","2026-09-09"
"Atira","Marc Bitzer","Seed VC","2026-09-03","CB Insights","2026-09-09"
"Baidu","Kleiner Perkins","Series B","2004-06-01","CB Insights","2026-09-09"
"Baidu","DFJ DragonFund","Series A","2000-06-01","CB Insights","2026-09-09"
"Baidu","KPG Ventures","Other Investors","","CB Insights","2026-09-09"
"Baidu","Peninsula Ventures","Series A","2000-06-01","CB Insights","2026-09-09"
"Baidu","Legend Capital","PIPE","2021-03-12","CB Insights","2026-09-09"
"Baidu","Google","Series B","2004-06-01","CB Insights","2026-09-09"
"Baidu","Draper Associates","Other Investors","","CB Insights","2026-09-09"
"Baidu","IDG Capital","Series A","2000-01-01","CB Insights","2026-09-09"
"Baidu","IDG Capital","Series B","2004-01-01","CB Insights","2026-09-09"
"Baidu","IDG Capital","PIPE","2021-01-01","CB Insights","2026-09-09"
"Baidu","Jingfeng Zhengde Venture Capital","PIPE","2021-03-12","CB Insights","2026-09-09"
"Baidu","CPE Asset","PIPE","2021-03-12","CB Insights","2026-09-09"
"Baseten","Spark Capital","Series B","2024-01-01","CB Insights","2026-09-09"
"Baseten","Spark Capital","Series C","2025-01-01","CB Insights","2026-09-09"
"Baseten","Spark Capital","Series D","2025-01-01","CB Insights","2026-09-09"
"Baseten","Spark Capital","Series E","2026-01-01","CB Insights","2026-09-09"
"Baseten","Spark Capital","Series F","2026-01-01","CB Insights","2026-09-09"
"Baseten","Battery Ventures","Series F","2026-06-18","CB Insights","2026-09-09"
"Baseten","Greylock Partners","Seed VC","2019-01-01","CB Insights","2026-09-09"
"Baseten","Greylock Partners","Series A","2022-01-01","CB Insights","2026-09-09"
"Baseten","Greylock Partners","Series B","2024-01-01","CB Insights","2026-09-09"
"Baseten","Greylock Partners","Series C","2025-01-01","CB Insights","2026-09-09"
"Baseten","Greylock Partners","Series D","2025-01-01","CB Insights","2026-09-09"
"Baseten","Greylock Partners","Series E","2026-01-01","CB Insights","2026-09-09"
"Baseten","Redpoint Ventures","Other Investors","","CB Insights","2026-09-09"
"Baseten","Wellington Management","Series F","2026-06-18","CB Insights","2026-09-09"
"Baseten","Blackbird Ventures","Series F","2026-06-18","CB Insights","2026-09-09"
"Baseten","NVIDIA","Series E","2026-01-20","CB Insights","2026-09-09"
"Baseten","Institutional Venture Partners","Series B","2024-01-01","CB Insights","2026-09-09"
"Baseten","Institutional Venture Partners","Series C","2025-01-01","CB Insights","2026-09-09"
"Baseten","Institutional Venture Partners","Series D","2025-01-01","CB Insights","2026-09-09"
"Baseten","Institutional Venture Partners","Series E","2026-01-01","CB Insights","2026-09-09"
"Baseten","Institutional Venture Partners","Series F","2026-01-01","CB Insights","2026-09-09"
"Baseten","Sapphire Ventures","Other Investors","","CB Insights","2026-09-09"
"Baseten","Sands Capital","Series F","2026-06-18","CB Insights","2026-09-09"
"Baseten","Ray Tonsing","Series A","2022-04-26","CB Insights","2026-09-09"
"Baseten","BoxGroup","Series C","2025-01-01","CB Insights","2026-09-09"
"Baseten","BoxGroup","Series D","2025-01-01","CB Insights","2026-09-09"
"Baseten","Altimeter Capital","Series F","2026-06-18","CB Insights","2026-09-09"
"Baseten","CapitalG","Series D","2025-01-01","CB Insights","2026-09-09"
"Baseten","CapitalG","Series E","2026-01-01","CB Insights","2026-09-09"
"Baseten","Pascal Levy-Garboua","Series A","2022-04-26","CB Insights","2026-09-09"
"Baseten","Caffeinated Capital","Seed VC","2019-01-01","CB Insights","2026-09-09"
"Baseten","Alpha Venture Partners","Series C","2025-02-19","CB Insights","2026-09-09"
"Baseten","Mustafa Suleyman","Seed VC","2019-01-01","CB Insights","2026-09-09"
"Baseten","Mustafa Suleyman","Series A","2022-01-01","CB Insights","2026-09-09"
"Baseten","Sandy Kory","Series A","2022-04-26","CB Insights","2026-09-09"
"Baseten","DJ Patil","Seed VC","2019-01-01","CB Insights","2026-09-09"
"Baseten","Greg Brockman","Seed VC","2019-01-01","CB Insights","2026-09-09"
"Baseten","Greg Brockman","Series A","2022-01-01","CB Insights","2026-09-09"
"Baseten","Dylan Field","Seed VC","2019-01-01","CB Insights","2026-09-09"
"Baseten","Dylan Field","Series A","2022-01-01","CB Insights","2026-09-09"
"Baseten","AI Fund","Seed VC","2019-01-01","CB Insights","2026-09-09"
"Baseten","South Park Commons","Seed VC","2019-01-01","CB Insights","2026-09-09"
"Baseten","South Park Commons","Series A","2022-01-01","CB Insights","2026-09-09"
"Baseten","South Park Commons","Series B","2024-01-01","CB Insights","2026-09-09"
"Baseten","South Park Commons","Series C","2025-01-01","CB Insights","2026-09-09"
"Baseten","K5 Global Technology","Series A","2022-04-26","CB Insights","2026-09-09"
"Baseten","Bond","Series D","2025-01-01","CB Insights","2026-09-09"
"Baseten","Bond","Series E","2026-01-01","CB Insights","2026-09-09"
"Baseten","Jay Simons","Series A","2022-04-26","CB Insights","2026-09-09"
"Baseten","01 Advisors","Series C","2025-01-01","CB Insights","2026-09-09"
"Baseten","01 Advisors","Series D","2025-01-01","CB Insights","2026-09-09"
"Baseten","01 Advisors","Series F","2026-01-01","CB Insights","2026-09-09"
"Baseten","Lachy Groom","Series A","2022-01-01","CB Insights","2026-09-09"
"Baseten","Lachy Groom","Series B","2024-01-01","CB Insights","2026-09-09"
"Baseten","Lachy Groom","Series C","2025-01-01","CB Insights","2026-09-09"
"Baseten","Durable Capital Partners","Series F","2026-06-18","CB Insights","2026-09-09"
"Baseten","Peter Skomoroch","Series A","2022-04-26","CB Insights","2026-09-09"
"Baseten","Greylock Capital Management","Series F","2026-06-18","CB Insights","2026-09-09"
"Baseten","Scribble Ventures","Series D","2025-09-05","CB Insights","2026-09-09"
"Baseten","Dev Ittycheria","Series A","2022-04-26","CB Insights","2026-09-09"
"Baseten","basecase capital","Series A","2022-01-01","CB Insights","2026-09-09"
"Baseten","basecase capital","Series B","2024-01-01","CB Insights","2026-09-09"
"Baseten","basecase capital","Series C","2025-01-01","CB Insights","2026-09-09"
"Baseten","Cristina Cordova","Series A","2022-04-26","CB Insights","2026-09-09"
"Baseten","Jean-Denis Greze","Series A","2022-04-26","CB Insights","2026-09-09"
"Baseten","Alana Anderson","Series A","2022-04-26","CB Insights","2026-09-09"
"Baseten","Coalition Operators","Other Investors","","CB Insights","2026-09-09"
"Baseten","Conviction Partners","Series C","2025-01-01","CB Insights","2026-09-09"
"Baseten","Conviction Partners","Series D","2025-01-01","CB Insights","2026-09-09"
"Baseten","Conviction Partners","Series E","2026-01-01","CB Insights","2026-09-09"
"Baseten","Conviction Partners","Series F","2026-01-01","CB Insights","2026-09-09"
"Biohaven","Venrock","Series A","2016-11-01","CB Insights","2026-09-09"
"Biohaven","Osage University Partners","Series A","2016-11-01","CB Insights","2026-09-09"
"Biohaven","Vivo Capital","Series A","2016-11-01","CB Insights","2026-09-09"
"Biohaven","Aisling Capital","Series A","2016-11-01","CB Insights","2026-09-09"
"Biohaven","Connecticut Innovations","Series A","2016-11-01","CB Insights","2026-09-09"
"Biohaven","Aperture Venture Partners","Series A","2016-11-01","CB Insights","2026-09-09"
"Biohaven","Pfizer","Corporate Minority - P2P","2021-01-01","CB Insights","2026-09-09"
"Biohaven","Pfizer","Acq - P2P","2022-01-01","CB Insights","2026-09-09"
"Biohaven","RA Capital Management","Series A","2016-11-01","CB Insights","2026-09-09"
"Biohaven","Knoll Capital Management","Series A","2016-11-01","CB Insights","2026-09-09"
"Biohaven","Yale","Spinoff / Spinout","2014-01-01","CB Insights","2026-09-09"
"Biohaven","Foresite Capital","Other Investors","","CB Insights","2026-09-09"
"Biohaven","Rock Springs Capital","Series A","2016-11-01","CB Insights","2026-09-09"
"Biohaven","Alpha Compute","Corporate Majority","2014-01-06","CB Insights","2026-09-09"
"Biohaven","John Childs","Series A","2016-11-01","CB Insights","2026-09-09"
"Biohaven","Greg Bailey","Series A","2016-11-01","CB Insights","2026-09-09"
"Biohaven","Litmore Capital","Series A","2016-11-01","CB Insights","2026-09-09"
"Blue Yonder","Blackstone","Recap","2016-08-19","CB Insights","2026-09-09"
"Blue Yonder","Enhanced Capital","Other Investors","","CB Insights","2026-09-09"
"Blue Yonder","New Mountain Capital","Recap","2016-08-19","CB Insights","2026-09-09"
"Blue Yonder","Panasonic Group","Secondary Market","2020-01-01","CB Insights","2026-09-09"
"Blue Yonder","Panasonic Group","Acquired","2021-01-01","CB Insights","2026-09-09"
"Blue Yonder","RedPrairie","Take Private","2012-11-01","CB Insights","2026-09-09"
"Blue Yonder","VIVA Capital","Other Investors","","CB Insights","2026-09-09"
"Blue Yonder","Waitrose & Partners","Corporate Minority","2024-06-20","CB Insights","2026-09-09"
"Blue Yonder","ApSTAT Technologies","Other Investors","","CB Insights","2026-09-09"
"Blue Yonder","Microsoft’s AgriTech Programme","Other Investors","","CB Insights","2026-09-09"
"CHAOS Industries","NEA","Series C","2025-04-30","CB Insights","2026-09-09"
"CHAOS Industries","Accel","Series B","2024-01-01","CB Insights","2026-09-09"
"CHAOS Industries","Accel","Series C","2025-01-01","CB Insights","2026-09-09"
"CHAOS Industries","Accel","Series D","2025-01-01","CB Insights","2026-09-09"
"CHAOS Industries","Valor Equity Partners","Series C","2025-01-01","CB Insights","2026-09-09"
"CHAOS Industries","Valor Equity Partners","Series D","2025-01-01","CB Insights","2026-09-09"
"CHAOS Industries","Lerner Enterprises","Series A","2023-01-01","CB Insights","2026-09-09"
"CHAOS Industries","Lerner Enterprises","Series B","2024-01-01","CB Insights","2026-09-09"
"CHAOS Industries","StepStone Group","Series C","2025-04-30","CB Insights","2026-09-09"
"CHAOS Industries","Valar Ventures","Series A","2023-03-06","CB Insights","2026-09-09"
"CHAOS Industries","Alpha Wave Global","Series A","2023-03-06","CB Insights","2026-09-09"
"CHAOS Industries","Liquid 2 Ventures","Series A","2023-03-06","CB Insights","2026-09-09"
"CHAOS Industries","8VC","Series A","2023-01-01","CB Insights","2026-09-09"
"CHAOS Industries","8VC","Series B","2024-01-01","CB Insights","2026-09-09"
"CHAOS Industries","8VC","Series D","2025-01-01","CB Insights","2026-09-09"
"CHAOS Industries","HOF Capital","Other Investors","","CB Insights","2026-09-09"
"CHAOS Industries","SaaS Venture Capital","Other Investors","","CB Insights","2026-09-09"
"CHAOS Industries","Paycheck Protection Program","Loan","2020-05-03","CB Insights","2026-09-09"
"CHAOS Industries","Valor Siren Ventures","Other Investors","","CB Insights","2026-09-09"
"CHAOS Industries","Piedmont Capital Investments","Other Investors","","CB Insights","2026-09-09"
"CHAOS Industries","Tru Arrow Partners","Series B","2024-01-01","CB Insights","2026-09-09"
"CHAOS Industries","Tru Arrow Partners","Series C","2025-01-01","CB Insights","2026-09-09"
"CHAOS Industries","Tamarack Global","Series A","2023-03-06","CB Insights","2026-09-09"
"CHAOS Industries","Nimble Partners","Other Investors","","CB Insights","2026-09-09"
"CHAOS Industries","Jackson Moses","Other Investors","","CB Insights","2026-09-09"
"CHAOS Industries","Litquidity","Other Investors","","CB Insights","2026-09-09"
"CHAOS Industries","AFWERX","Grant","2025-09-17","CB Insights","2026-09-09"
"CHAOS Industries","Silent Ventures","Other Investors","","CB Insights","2026-09-09"
"CHAOS Industries","Overmatch Ventures","Series B","2024-01-01","CB Insights","2026-09-09"
"CHAOS Industries","Overmatch Ventures","Series C","2025-01-01","CB Insights","2026-09-09"
"CHAOS Industries","Cubit Capital","Unattributed VC","","CB Insights","2026-09-09"
"CHAOS Industries","Tamarack Global","Series B","2024-11-13","CB Insights","2026-09-09"
"CHAOS Industries","8VC Build Program","Other Investors","","CB Insights","2026-09-09"
"CHAOS Industries","Scoop Ventures","Other Investors","","CB Insights","2026-09-09"
"Celera Semiconductor","Maverick Capital","Series A - II","2025-08-05","CB Insights","2026-09-09"
"Celera Semiconductor","Andy Bechtolsheim","Series A","2023-04-01","CB Insights","2026-09-09"
"Celera Semiconductor","Augment Ventures","Series A","2023-04-01","CB Insights","2026-09-09"
"Celera Semiconductor","Valley Capital Partners","Seed VC","2019-01-01","CB Insights","2026-09-09"
"Celera Semiconductor","Valley Capital Partners","Series A","2023-01-01","CB Insights","2026-09-09"
"Celera Semiconductor","Maverick Silicon","Series B","2026-08-25","CB Insights","2026-09-09"
"Certain Energy","IP Group","Seed VC","2020-01-21","CB Insights","2026-09-09"
"Certain Energy","Centrica","Series A","2026-08-26","CB Insights","2026-09-09"
"Certain Energy","Philippe Lenoble","Seed VC - II","2021-03-08","CB Insights","2026-09-09"
